,Unnamed: 0,p1_tag,p1_trophy,p1_card_0_id,p1_card_0_lv,p1_card_1_id,p1_card_1_lv,p1_card_2_id,p1_card_2_lv,p1_card_3_id,p1_card_3_lv,p1_card_4_id,p1_card_4_lv,p1_card_5_id,p1_card_5_lv,p1_card_6_id,p1_card_6_lv,p1_card_7_id,p1_card_7_lv,p1_crowns,p2_tag,p2_trophy,p2_card_0_id,p2_card_0_lv,p2_card_1_id,p2_card_1_lv,p2_card_2_id,p2_card_2_lv,p2_card_3_id,p2_card_3_lv,p2_card_4_id,p2_card_4_lv,p2_card_5_id,p2_card_5_lv,p2_card_6_id,p2_card_6_lv,p2_card_7_id,p2_card_7_lv,p2_crowns,winner
7928,7928,#C2VRLCV9,5886,26000042,6,26000033,6,26000060,9,26000014,12,28000008,14,26000027,9,26000018,12,28000002,9,1,#2YQJPLYVL,5893,28000008,14,26000000,14,26000024,14,26000041,14,26000008,14,26000005,14,26000049,14,28000000,12,3,2
7929,7929,#C2VRLCV9,5911,26000042,6,26000033,6,26000060,9,26000014,12,28000008,14,26000027,9,26000018,12,28000002,9,0,#2QRYRRYL,5930,26000015,9,28000004,9,27000004,12,26000041,14,26000008,14,28000003,12,26000022,14,28000001,14,3,2
7930,7930,#C2VRLCV9,5935,26000042,6,26000033,6,26000060,9,26000014,12,28000008,14,26000027,9,26000018,12,28000002,9,0,#2PLV228R,5963,26000041,14,26000042,6,26000049,14,26000055,6,28000004,9,26000035,6,28000001,14,26000017,12,1,2
7931,7931,#C2VRLCV9,5961,26000042,6,26000033,6,26000060,9,26000014,12,28000008,14,26000027,9,26000018,12,28000002,9,0,#GUUURYL,5971,26000049,14,26000032,6,27000002,14,26000014,12,28000009,9,26000012,9,26000069,4,28000011,6,3,2
7932,7932,#C2VRLCV9,5931,26000042,6,26000033,6,26000060,9,26000014,12,28000008,14,26000027,9,26000018,12,28000002,9,1,#2LR09VPLJ,5940,26000021,12,28000011,6,26000011,12,26000018,12,26000049,13,26000025,9,26000014,12,26000040,12,0,1
7933,7933,#C2VRLCV9,5957,26000042,6,26000033,6,26000060,9,26000014,12,28000008,14,26000027,9,26000018,12,28000002,9,1,#89JLQPQP8,5967,26000009,9,26000048,6,26000039,12,26000015,9,26000035,6,26000013,14,28000012,9,28000007,9,2,2
7934,7934,#CQJ8YJCV,5870,28000008,14,26000037,6,26000013,14,26000012,9,28000001,14,26000074,4,26000056,14,26000043,14,3,#LV02VYC2,5871,26000004,9,28000012,9,28000008,14,26000014,12,26000045,9,26000047,14,27000001,12,26000051,6,0,1
7935,7935,#CQJ8YJCV,5897,28000008,14,26000037,6,26000040,12,26000012,9,28000001,14,26000074,4,26000056,14,26000027,9,0,#P8V2G0RR9,5886,26000037,6,28000001,14,26000035,6,26000007,9,26000018,12,26000011,12,26000055,6,26000021,12,3,2
7936,7936,#CQJ8YJCV,5868,28000008,14,26000037,6,26000040,12,26000012,9,28000001,14,26000074,4,26000056,14,26000027,9,1,#G99V8PQG,5867,26000055,6,26000032,6,26000058,9,26000084,14,26000018,12,26000083,6,26000057,12,26000041,14,0,1
7937,7937,#CQJ8YJCV,5891,28000008,14,26000037,6,26000040,12,26000012,9,28000001,14,26000074,4,26000056,14,26000027,9,1,#2RJGCL8JP,5926,26000047,14,26000052,12,26000084,14,28000015,9,26000059,12,26000057,12,26000074,4,28000001,14,2,2
7938,7938,#CQJ8YJCV,5864,28000008,14,26000037,6,26000040,12,26000012,9,28000001,14,26000074,4,26000056,14,26000027,9,3,#RQ0CYUYR,5839,26000021,12,28000010,6,26000017,12,28000004,9,26000022,14,26000033,6,26000012,9,27000003,12,0,1
7939,7939,#CQJ8YJCV,5835,28000008,14,26000037,6,26000040,12,26000012,9,28000001,14,26000074,4,26000056,14,26000027,9,1,#8VPVP0C0,5832,27000003,12,28000003,12,26000011,12,26000030,13,28000004,9,26000026,6,28000011,6,26000025,8,0,1
7940,7940,#CQJ8YJCV,5861,28000008,14,26000037,6,26000040,12,26000012,9,28000005,8,26000074,4,26000056,14,28000010,6,0,#20VQQLYPG,5866,26000011,12,26000084,14,26000040,12,28000000,12,26000010,14,28000004,9,27000000,14,28000011,6,1,2
7941,7941,#CQJ8YJCV,5887,28000008,14,26000037,6,26000040,12,26000012,9,28000007,9,26000074,4,26000011,12,28000010,6,0,#8RCG88GPR,5897,26000030,14,26000011,12,28000011,6,26000026,6,28000004,9,27000003,12,28000003,12,26000041,14,1,2
7942,7942,#CQJ8YJCV,5914,28000008,14,26000037,6,26000040,12,27000006,14,28000007,9,26000074,4,26000011,12,28000010,6,0,#YQCVCC2C,5903,26000061,5,26000084,13,26000044,9,26000027,9,26000072,4,28000007,9,28000011,6,26000024,14,1,2
7943,7943,#CQJ8YJCV,5941,28000008,14,26000037,6,26000040,12,27000006,14,28000007,9,26000074,4,26000011,12,28000010,6,1,#QJQV8CQY,5931,27000003,12,27000013,9,26000040,12,26000012,9,28000011,6,26000058,9,26000011,12,28000000,12,2,2
7944,7944,#CQJ8YJCV,5915,28000008,14,26000037,6,26000040,12,27000006,14,28000007,9,26000074,4,26000011,12,28000010,6,1,#8YR2Q2VLC,5875,27000002,14,26000000,14,26000084,14,28000012,9,28000011,6,26000010,14,26000001,14,28000003,12,0,1
7945,7945,#CQJ8YJCV,5941,28000008,14,26000037,6,26000040,12,27000006,14,26000027,9,26000074,4,26000012,9,26000056,14,0,#282YPCCP,5943,26000018,12,28000002,9,26000083,6,26000067,12,28000012,9,26000068,12,26000015,9,26000063,9,3,2
7946,7946,#CQJ8YJCV,5969,28000008,14,26000037,6,26000040,12,27000006,14,26000027,9,26000074,4,26000025,9,26000056,14,0,#2U0JJYLJJ,5942,27000007,12,26000050,6,26000028,12,26000043,14,28000011,6,28000006,9,26000046,6,26000074,4,1,2
7947,7947,#CQJ8YJCV,5996,28000008,14,26000037,6,26000040,12,27000006,14,26000027,9,26000074,4,26000025,9,26000056,14,1,#898VJQV0Y,5987,26000030,14,28000000,12,26000011,12,28000008,14,26000006,9,28000012,9,26000032,6,26000037,6,2,2
7948,7948,#CQJ8YJCV,5967,28000008,14,26000037,6,26000040,12,27000006,14,26000027,9,26000074,4,26000025,9,26000056,14,1,#2QC2UG2VR,5966,26000006,9,26000035,6,26000017,12,26000018,12,26000011,12,26000012,9,26000022,14,28000008,14,0,1
7949,7949,#CQJ8YJCV,5995,28000008,14,26000037,6,26000040,12,27000006,14,26000027,9,26000074,4,26000025,9,26000056,14,1,#2Q8JJP90,5968,26000032,6,26000037,5,26000042,6,28000008,14,26000009,9,28000000,12,26000005,14,26000012,9,3,2
7950,7950,#CQJ8YJCV,5966,28000008,14,26000037,6,26000040,12,27000006,14,26000027,9,26000074,4,26000025,9,26000056,14,1,#98QPLL8UJ,5957,26000007,9,28000003,12,28000001,14,26000016,9,27000001,12,26000015,9,26000012,9,26000020,9,0,1
7951,7951,#CQJ8YJCV,5936,28000008,14,26000037,6,26000040,12,27000006,14,26000027,9,26000074,4,26000025,9,26000056,14,1,#RUUVRGVR,5937,28000006,9,27000001,12,26000020,9,26000044,9,26000052,12,28000000,12,26000012,9,28000004,9,0,1
7952,7952,#CQJ8YJCV,5964,28000008,14,26000037,6,26000040,12,27000006,14,26000027,9,26000074,4,26000025,9,26000056,14,0,#VGLV8JY,5937,26000021,12,26000034,9,26000011,12,26000049,14,26000040,12,26000016,9,26000083,6,28000011,6,1,2
7953,7953,#CQJ8YJCV,5992,28000008,14,26000037,6,26000040,12,27000006,14,26000027,9,26000074,4,26000025,9,26000056,14,0,#22PLCULGU,5963,26000018,12,26000055,6,26000041,14,28000008,14,26000056,14,26000014,12,26000051,6,26000049,14,1,2
7954,7954,#CQJ8YJCV,5964,28000008,14,26000037,6,26000040,12,27000006,14,26000027,9,26000074,4,26000025,9,26000056,14,1,#PP90UGL9Y,5952,26000021,12,26000038,12,26000014,12,27000000,14,26000030,14,26000010,13,28000011,5,28000000,12,0,1
7955,7955,#CQJ8YJCV,5991,28000008,14,26000037,6,26000040,12,27000006,14,26000027,9,26000074,4,26000025,9,26000056,14,0,#Y99PQVV,5983,26000021,12,27000010,12,28000011,6,26000018,12,26000014,12,26000001,14,28000000,12,26000005,14,1,2
7956,7956,#CQJ8YJCV,6021,28000008,14,26000037,6,26000040,12,27000006,14,26000027,9,26000074,4,26000025,9,26000056,14,0,#8CU9GULY0,6016,26000020,9,26000006,9,26000032,6,26000037,5,27000009,9,26000007,9,28000012,6,28000008,14,1,2
7957,7957,#CQJ8YJCV,5992,28000008,14,26000037,6,26000040,12,27000006,14,26000027,9,26000074,4,26000025,9,26000056,14,1,#L2CGYJPLL,5989,28000015,9,26000044,9,26000060,9,28000017,12,26000033,4,26000039,12,26000027,9,28000007,9,0,1
7958,7958,#CQJ8YJCV,6023,28000008,14,26000037,6,26000040,12,27000006,14,26000027,9,26000074,4,28000004,9,26000056,14,1,#VR9LGL2,6003,26000004,9,26000036,12,28000008,14,28000000,12,26000042,6,26000050,6,26000046,6,26000062,6,2,2
7959,7959,#99RUGUPCV,5927,26000009,9,26000063,9,26000048,6,26000039,12,26000035,6,26000043,14,28000012,9,28000015,9,1,#JVJQGQC,5926,26000024,14,28000004,9,26000064,14,28000011,6,26000042,6,26000007,9,28000000,12,26000027,9,2,2
7960,7960,#99RUGUPCV,5954,26000009,9,26000063,9,26000048,6,26000039,12,26000035,6,26000043,14,28000012,9,28000015,9,0,#902LJJQC,5935,26000021,12,26000014,12,28000000,12,26000038,12,27000000,14,28000011,6,26000030,14,26000010,13,1,2
7961,7961,#99RUGUPCV,5923,26000009,9,26000063,9,26000048,6,26000039,12,26000035,6,26000043,14,28000012,9,28000015,9,1,#9UY0G909J,5942,26000059,12,26000047,14,26000057,12,26000052,12,28000006,9,28000001,14,28000015,9,26000074,4,0,1
7962,7962,#99RUGUPCV,5951,26000009,9,26000063,9,26000048,6,26000039,12,26000035,6,26000043,14,28000012,9,28000015,9,1,#8YVQLPJLG,5927,26000049,14,28000017,14,28000001,14,26000007,9,26000003,12,26000012,9,28000010,6,26000027,9,3,2
7963,7963,#99RUGUPCV,5922,26000009,9,26000063,9,26000048,6,26000039,12,26000035,6,26000043,14,28000012,9,28000015,9,2,#QRRY8V9Y9,5920,26000040,12,28000004,9,27000003,12,26000000,14,26000056,14,26000026,6,28000011,6,26000012,9,1,1
7964,7964,#99RUGUPCV,5949,26000009,9,26000063,9,26000048,6,26000039,12,26000035,6,26000043,14,28000012,9,28000015,9,1,#929JUJV8,5939,28000000,12,27000012,11,28000015,9,26000052,12,26000059,12,26000057,12,26000047,14,26000084,14,2,2
7965,7965,#99RUGUPCV,5918,26000009,9,26000063,9,26000048,6,26000039,12,26000035,6,26000043,14,28000012,9,28000015,9,3,#R9CY09C0,5940,26000035,6,26000037,6,26000006,9,26000034,9,26000015,9,28000015,9,28000012,9,28000005,9,0,1
7966,7966,#99RUGUPCV,5889,26000009,9,26000080,14,26000063,9,26000027,9,28000012,9,26000035,6,27000007,12,28000015,9,2,#R8YPCPCLG,5887,26000026,6,28000011,6,28000004,9,26000012,9,26000040,12,27000003,12,26000056,14,26000011,12,1,1
7967,7967,#99RUGUPCV,5856,26000009,9,26000080,14,26000063,9,26000027,9,28000012,9,26000035,6,27000007,12,28000015,9,3,#9YU82R0YU,5892,26000021,12,26000012,9,26000009,9,26000049,14,26000064,14,26000048,6,26000032,6,28000008,14,1,1
7968,7968,#99RUGUPCV,5883,26000009,9,26000080,14,26000063,9,26000027,9,28000012,9,26000035,6,27000007,12,28000015,9,1,#YQV9VVP,5874,26000021,12,28000004,9,26000011,12,26000014,12,26000017,12,26000052,12,26000043,14,26000005,14,2,2
7969,7969,#99RUGUPCV,5910,26000009,9,26000080,14,26000063,9,26000027,9,28000012,9,26000035,6,27000007,12,28000015,9,1,#2CPPQVJV2,5901,26000085,9,26000062,6,26000034,9,26000014,12,27000012,12,28000012,9,26000018,12,28000007,9,2,2
7970,7970,#99RUGUPCV,5935,26000009,9,26000080,14,26000063,9,26000027,9,28000012,9,26000035,6,27000007,12,28000015,9,0,#88LCQ800G,5952,26000012,9,28000001,14,26000022,14,26000014,12,26000046,6,26000033,6,28000010,6,28000018,14,1,2
7971,7971,#99RUGUPCV,5963,26000009,9,26000080,14,26000063,9,26000027,9,28000012,9,26000035,6,27000007,12,28000015,9,0,#9VGLPCLC9,5935,26000020,9,28000008,14,26000013,14,26000049,14,26000021,12,26000017,12,26000012,9,26000055,6,1,2
7972,7972,#99RUGUPCV,5986,26000009,9,26000080,14,26000063,9,26000027,9,28000012,9,26000035,6,27000007,12,28000015,9,0,#VGYQRRL,6027,26000025,9,28000011,6,28000004,9,26000026,6,26000030,14,28000003,12,27000006,14,26000000,14,1,2
7973,7973,#99RUGUPCV,6018,26000009,9,26000080,14,26000063,9,26000027,9,28000012,9,26000035,6,27000007,12,28000015,9,1,#9CCGPQGY,5989,26000011,12,28000001,13,26000037,6,28000010,6,28000000,12,26000069,4,27000009,12,26000052,12,2,2
7974,7974,#99RUGUPCV,5990,26000009,9,26000080,14,26000063,9,26000027,9,28000012,9,26000035,6,27000007,12,28000015,9,1,#L2V0C9LV,5972,26000064,14,26000055,6,26000049,14,26000056,14,26000042,6,26000021,12,26000018,12,26000041,14,0,1
7975,7975,#99RUGUPCV,6018,26000009,9,26000080,14,26000063,9,26000027,9,28000012,9,26000035,6,27000007,12,28000015,9,0,#9VJJ9GYCV,6030,26000009,9,26000074,4,26000048,6,28000007,9,26000015,9,26000049,14,27000009,12,28000001,14,1,2
7976,7976,#99RUGUPCV,5988,26000009,9,26000080,14,26000063,9,26000027,9,28000012,9,26000035,6,27000007,12,28000015,9,3,#8PG2L9J2G,5988,28000010,6,26000023,6,26000011,12,26000015,9,27000009,12,28000015,9,28000012,9,28000009,9,0,1
7977,7977,#2Q00JYJUR,5871,26000028,12,28000015,9,26000044,9,26000046,6,26000050,6,26000059,12,26000038,12,28000016,12,2,#9RRPRPJV,5866,28000013,9,26000035,6,26000064,14,28000012,9,26000007,9,26000020,9,28000006,9,26000056,14,1,1
7978,7978,#2Q00JYJUR,5843,26000028,12,28000015,9,26000044,9,26000046,6,26000050,6,26000059,12,26000038,12,28000016,12,1,#Q9P20LQ8Y,5826,28000011,6,26000026,6,26000011,12,27000006,14,28000004,9,26000056,14,26000040,12,26000012,9,0,1
7979,7979,#2Q00JYJUR,5815,26000028,12,28000015,9,26000044,9,26000046,6,26000050,6,26000059,12,26000038,12,28000016,12,1,#9J0J9VQGJ,5801,26000055,6,26000035,6,26000037,6,26000006,9,26000023,6,26000046,6,28000000,12,27000009,12,0,1
7980,7980,#2Q00JYJUR,5842,26000028,12,28000015,9,26000044,9,26000046,6,26000050,6,26000059,12,26000038,12,28000016,12,0,#9L20L29L,5839,26000055,6,26000018,12,26000017,12,26000027,9,27000010,12,28000006,9,28000007,9,26000064,14,3,2
7981,7981,#2Q00JYJUR,5869,26000028,12,28000015,9,26000044,9,26000046,6,26000050,6,26000059,12,26000038,12,28000016,12,0,#Y0U80VR2L,5856,26000032,6,26000062,6,28000011,6,26000058,9,26000011,12,27000004,12,26000019,14,28000012,8,1,2
7982,7982,#2Q00JYJUR,5843,26000028,12,28000015,9,26000044,9,26000046,6,26000050,6,26000059,12,26000038,12,28000016,12,1,#90YL0CL0,5806,26000004,9,28000001,14,26000014,12,26000011,12,26000018,12,26000042,6,26000083,6,26000040,12,0,1
7983,7983,#2Q00JYJUR,5870,26000059,12,26000084,14,28000006,9,28000011,6,26000064,14,28000014,12,26000044,9,26000008,14,0,#RU0UGV8C,5856,26000014,12,26000030,14,27000000,14,26000038,12,26000021,12,26000010,13,28000011,6,28000000,12,1,2
7984,7984,#2Q00JYJUR,5896,26000059,12,26000084,14,28000006,9,28000011,6,26000064,14,28000014,12,26000044,9,26000008,14,0,#R880GGRR,5900,26000018,12,27000010,12,26000025,9,26000005,14,26000021,12,28000008,14,26000011,12,26000062,6,1,2
7985,7985,#2Q00JYJUR,5919,26000059,12,26000084,14,28000006,9,28000011,6,26000064,14,28000014,12,26000044,9,26000008,14,0,#CVCU890,5959,26000029,6,26000006,9,26000037,4,26000005,14,28000008,14,28000000,12,27000009,12,26000025,9,3,2
7986,7986,#2Q00JYJUR,5947,26000059,12,26000084,14,28000006,9,28000011,6,26000064,14,28000014,12,26000044,9,26000008,14,0,#YUCCPVYYG,5916,26000039,12,28000015,9,28000007,9,26000060,9,28000017,14,26000027,9,26000033,6,26000044,9,2,2
7987,7987,#2Q00JYJUR,5974,26000028,12,28000015,9,26000044,9,26000046,6,26000050,6,26000059,12,26000038,12,28000016,12,0,#P09LLPJPY,5972,26000000,14,27000009,11,26000015,9,28000012,9,28000010,6,28000009,9,28000015,9,26000023,6,1,2
7988,7988,#2Q00JYJUR,6004,26000028,12,28000015,9,26000044,9,26000046,6,26000050,6,26000059,12,26000038,12,28000016,12,0,#9Q0JJRL8Q,5994,28000016,12,28000015,9,28000006,8,26000043,14,26000050,6,26000074,3,27000007,12,26000028,12,3,2
7989,7989,#2Q00JYJUR,6035,26000028,12,28000015,9,26000044,9,26000046,6,26000050,6,26000059,12,26000038,12,28000016,12,1,#8YRYP9GY,6019,28000006,9,26000055,6,26000074,4,26000083,6,26000057,12,28000000,12,26000010,14,28000011,6,2,2
7990,7990,#2Q00JYJUR,6064,26000028,12,28000015,9,26000044,9,26000046,6,26000050,6,26000059,12,26000038,12,28000016,12,0,#C29LJL8,6070,26000011,12,26000030,14,26000010,14,26000001,14,28000011,6,28000012,9,27000002,14,28000003,12,1,2
7991,7991,#2Q00JYJUR,6094,26000028,12,28000015,9,26000044,9,26000046,6,26000050,6,26000059,12,26000038,12,28000016,12,0,#8J0GRQPY,6091,28000012,9,26000040,12,26000038,12,28000004,9,27000004,12,26000072,4,28000003,12,26000058,9,1,2
7992,7992,#2Q00JYJUR,6061,26000028,12,28000015,9,26000044,9,26000046,6,26000050,6,26000059,12,26000038,12,28000016,12,2,#RRQLPY29,6097,26000085,9,26000027,9,26000037,6,28000007,9,28000015,9,28000012,9,27000012,12,26000023,6,1,1
7993,7993,#2Q00JYJUR,6031,26000028,12,28000015,9,26000044,9,26000046,6,26000050,6,26000059,12,26000038,12,28000016,12,2,#PVU98L8L,6042,28000004,9,28000011,6,26000074,4,26000053,14,26000026,6,26000040,12,26000025,9,28000003,12,1,1
7994,7994,#2Q00JYJUR,6000,26000028,12,28000015,9,26000044,9,26000046,6,26000050,6,26000059,12,26000038,12,28000016,12,1,#2CGUG2PVY,6019,26000027,9,26000064,14,26000047,14,28000001,14,27000010,12,27000001,12,26000072,2,28000006,9,0,1
7995,7995,#2Q00JYJUR,5971,26000028,12,28000015,9,26000044,9,26000046,6,26000050,6,26000059,12,26000038,12,28000016,12,2,#9GPGR02P,5970,26000029,6,26000006,9,26000039,12,28000008,14,26000065,4,27000009,12,28000000,12,26000080,14,1,1
7996,7996,#2Q00JYJUR,5998,26000028,12,28000015,9,26000044,9,26000046,6,26000050,6,26000059,12,26000038,12,28000016,12,0,#U0UP9JR9,5994,26000009,9,26000015,9,28000007,9,26000014,12,28000012,9,27000009,12,26000039,12,26000018,12,1,2
7997,7997,#2Q00JYJUR,5968,26000028,12,28000015,9,26000044,9,26000046,6,26000050,6,26000059,12,26000038,12,28000016,12,2,#88QLYLULG,5971,28000010,6,26000022,14,28000012,8,26000016,9,26000025,8,26000045,9,28000008,13,26000004,9,1,1
7998,7998,#2Q00JYJUR,5994,26000028,12,28000015,9,26000044,9,26000046,6,26000050,6,26000059,12,26000038,12,28000016,12,0,#9G0LGPQ9,5998,28000010,6,26000023,6,28000000,12,28000012,9,26000000,14,27000012,12,28000015,9,26000015,9,1,2
7999,7999,#2Q00JYJUR,5964,26000028,12,28000015,9,26000044,9,26000046,6,26000050,6,26000059,12,26000038,12,28000016,12,2,#R9U92GLU,5969,26000000,14,28000011,6,26000018,12,26000014,12,26000017,12,26000021,12,26000046,6,26000026,6,0,1
8000,8000,#2Q00JYJUR,5932,26000028,12,28000015,9,26000044,9,26000046,6,26000050,6,26000059,12,26000038,12,28000016,12,1,#U9R0VR98,5966,28000009,9,26000039,12,26000003,12,26000032,6,26000018,12,26000014,12,26000034,9,28000011,5,0,1
8001,8001,#2Q00JYJUR,5961,26000028,12,28000015,9,26000044,9,26000046,6,26000050,6,26000059,12,26000038,12,28000016,12,0,#P928JVPV,5924,26000064,14,26000044,9,28000004,9,28000007,9,26000055,6,26000043,14,26000012,9,28000001,14,2,2
8002,8002,#LP0QPCLQ,5872,27000012,12,28000015,9,26000034,9,28000010,6,26000064,14,28000012,9,26000011,12,26000037,6,1,#JR2PR090,5846,28000011,6,26000043,14,26000022,14,26000059,12,26000021,12,26000008,14,26000041,14,27000010,12,0,1
8003,8003,#LP0QPCLQ,5897,27000012,12,28000015,9,26000034,9,28000010,6,26000064,14,28000012,9,26000011,12,26000037,6,0,#2RPQUG9V2,5911,27000003,12,26000084,14,26000026,6,28000011,6,26000025,9,26000011,12,28000003,12,28000004,9,1,2
8004,8004,#LP0QPCLQ,5868,27000012,12,28000015,9,26000034,9,28000010,6,26000064,14,28000012,9,26000011,12,26000037,6,1,#2QQLLCJL,5867,28000000,12,28000001,14,26000059,12,26000037,6,26000055,6,27000001,12,26000049,14,26000025,9,0,1
8005,8005,#LP0QPCLQ,5894,27000012,12,28000015,9,26000034,9,28000010,6,26000064,14,28000012,9,26000011,12,26000037,6,0,#29JQ99UGJ,5901,28000001,14,26000017,12,26000004,9,26000011,12,28000010,6,26000001,14,28000003,12,28000008,14,1,2
8006,8006,#LP0QPCLQ,5864,27000012,12,28000015,9,26000034,9,28000010,6,26000064,14,28000012,9,26000011,12,26000037,6,1,#9VPR0JYU9,5871,26000009,9,26000048,6,26000023,6,26000015,9,27000009,11,28000015,9,28000007,9,28000012,8,0,1
8007,8007,#LP0QPCLQ,5834,27000012,12,28000015,9,26000034,9,28000010,6,26000064,14,28000012,9,26000011,12,26000037,6,1,#2GL029YC8,5841,28000004,9,27000006,14,26000064,14,26000011,12,26000007,9,28000001,14,26000025,9,28000000,10,0,1
8008,8008,#LP0QPCLQ,5861,27000012,12,28000015,9,26000034,9,28000010,6,26000064,14,28000012,9,26000011,12,26000037,6,0,#8QQL8UY0Q,5855,28000004,9,26000074,4,26000040,12,28000011,6,26000056,14,26000012,9,28000018,13,27000003,12,1,2
8009,8009,#LP0QPCLQ,5831,27000012,12,28000015,9,26000034,9,28000010,6,26000064,14,28000012,9,26000011,12,26000037,6,1,#R029UY0Y,5833,26000018,12,28000007,9,26000048,6,26000033,6,28000001,14,26000009,9,28000006,9,27000007,12,0,1
8010,8010,#LP0QPCLQ,5799,27000012,12,28000015,9,26000034,9,28000010,6,26000015,9,28000012,9,26000011,12,26000037,6,2,#2YU2GRJ8G,5831,28000010,6,26000007,9,28000001,14,28000000,12,27000012,12,26000069,4,26000027,9,26000037,6,1,1
8011,8011,#LP0QPCLQ,5770,27000012,12,28000015,9,26000034,9,28000010,6,26000015,9,28000012,9,26000011,12,26000037,6,3,#P0CPCRQ2,5765,26000042,6,26000062,5,26000046,6,26000050,6,28000009,9,26000036,12,28000008,14,26000004,9,1,1
8012,8012,#LP0QPCLQ,5742,27000012,12,28000015,9,26000034,9,28000010,6,26000015,9,28000012,9,26000011,12,26000037,6,1,#8Y9YRJL,5730,28000001,13,28000004,9,26000011,12,28000003,12,27000000,13,26000040,12,26000025,8,28000006,8,0,1
8013,8013,#LP0QPCLQ,6206,27000012,12,28000015,9,26000034,9,28000010,6,26000015,9,28000012,9,26000042,6,26000037,6,3,#2LYCG29UY,6208,26000012,9,28000000,12,26000040,12,26000056,14,26000053,14,28000006,9,28000004,9,26000011,12,0,1
8014,8014,#PRUL0LJLP,5899,26000004,9,26000062,6,26000042,6,26000036,12,28000009,9,26000050,6,26000046,6,28000008,14,0,#P0ULPC02,5899,28000003,12,26000037,6,27000013,9,26000050,6,26000041,14,26000026,6,26000018,12,27000010,12,3,2
8015,8015,#PRUL0LJLP,5926,26000004,9,26000062,6,26000042,6,26000036,12,28000009,9,26000050,6,26000046,6,28000008,14,0,#CCGUCVYL,5922,26000032,6,26000014,12,26000006,9,28000017,14,26000010,14,28000015,9,26000047,14,27000004,12,3,2
8016,8016,#PRUL0LJLP,5899,26000004,9,26000062,6,26000042,6,26000036,12,28000009,9,26000050,6,26000046,6,28000008,14,3,#8JU9Q2JVU,5869,26000006,9,28000002,9,28000001,14,28000005,9,26000012,9,26000037,6,26000011,12,28000006,9,1,1
8017,8017,#PRUL0LJLP,5925,26000004,9,26000062,6,26000042,6,26000036,12,28000009,9,26000050,6,26000046,6,28000008,14,0,#98L9QGQR9,5930,26000009,9,26000015,9,26000048,6,26000054,9,28000007,9,28000015,9,27000012,12,28000012,9,1,2
8018,8018,#PRUL0LJLP,5895,26000004,9,26000062,6,26000042,6,26000036,12,28000009,9,26000050,6,26000046,6,28000008,14,2,#2QQ0RRYJ,5906,28000001,14,26000020,9,28000013,9,26000037,6,26000055,6,28000006,9,28000008,14,26000039,12,1,1
8019,8019,#Y9VQ9LPR,5870,28000001,14,28000007,9,28000011,6,26000011,12,26000039,12,26000004,9,27000010,12,26000042,6,1,#2PVJJ90Y0,5854,26000021,12,28000014,12,28000008,14,26000042,6,26000004,9,26000040,12,26000046,6,26000072,2,0,1
8020,8020,#Y9VQ9LPR,5843,28000001,14,28000007,9,28000011,6,26000011,12,26000039,12,26000004,9,27000010,12,26000042,6,1,#PG0L8CUVY,5813,26000021,12,28000011,6,26000038,12,27000000,14,26000014,12,26000030,14,28000000,12,26000010,14,0,1
8021,8021,#Y9VQ9LPR,5813,28000001,14,28000007,9,28000011,6,26000011,12,26000039,12,26000004,9,27000010,12,26000042,6,1,#YJJQUJGG8,5814,26000006,9,26000035,6,26000037,6,28000015,9,26000063,9,26000034,9,28000012,9,28000005,9,0,1
